step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,breath,inhaled,breed,share,store,kids,btemp,warmed,cooled,wood,load,cells
10000,1649150,1,252,211,22.63,21,7,1.078,21,22.63,0,0,0,21,0,0,0,0,21,0,0,1.00,0.000,0.000,10.721,10.029,0.150,0.000,0.150,0.00,0.00,0,0.841,7,7,46.5,0.280,10,0,0.000,10.029,1.000,211,22,1.000,211,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4440000444400044440004444000444000044000004000000
10000,1649151,18,252,153,43.18,41,8,1.053,41,43.18,0,20,0,21,0,0,20,0,21,0,0,1.00,0.463,2.270,17.442,15.413,22.679,20.202,2.477,16.25,16.25,0,0.609,7,7,-2.5,0.827,6,0,0.000,0.000,1.000,98,36,1.000,153,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2222222222222222222400002444400004444000444440004444000044400000
10000,1649152,919,252,148,46.37,25,5,1.855,25,46.37,0,19,0,6,0,0,19,0,6,0,0,1.00,0.410,0.000,7.409,3.823,29.229,26.890,2.338,19.25,19.25,0,0.587,14,8,38.2,0.000,-375,2,0.000,2.514,1.000,75,20,0.860,78,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,2222222222244422444222222
10000,1649153,1,252,252,14.00,14,7,1.000,14,14.00,0,5,0,9,0,0,5,0,9,0,0,1.00,0.357,1.987,10.832,18.473,0.000,0.000,0.000,24.50,24.50,0,1.000,11,14,37.6,0.000,-33,1,18.473,0.000,1.000,252,20,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000040000000000000
10000,1649154,1,252,252,3.00,3,7,1.000,14,14.00,0,6,0,8,0,0,0,0,3,0,0,1.00,0.000,0.000,1.291,8.334,3.991,0.000,3.991,25.00,25.00,0,1.000,7,11,26.3,0.676,430,0,4.207,0.000,0.296,35,8,1.000,223,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000004000000400000040000000000000
10000,1649156,916,252,199,15.85,15,7,1.057,49,51.79,0,1,0,48,0,0,0,0,15,0,0,1.00,0.000,0.000,3.419,8.228,11.123,0.000,11.123,0.00,0.00,0,1.000,8,8,14.3,0.781,603,0,0.000,0.000,0.127,0,16,1.000,199,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000000000000000044400004440000444000044400004440
10000,1649161,854,252,156,41.27,25,5,1.651,25,41.27,0,6,0,19,0,0,6,0,19,0,0,1.00,0.145,0.000,5.297,5.355,0.920,0.735,0.186,0.00,0.00,0,0.623,6,6,12.4,0.279,5,0,0.000,5.355,1.000,156,20,1.000,156,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4222244422444444444444444
10000,1649176,1,252,252,14.00,14,7,1.000,14,14.00,0,5,0,9,0,0,5,0,9,0,0,1.00,0.357,2.340,8.269,19.441,0.000,0.000,0.000,27.50,27.50,0,1.000,6,14,-6.4,0.267,29,0,19.441,0.000,0.996,251,20,1.000,12,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000040000000000000
10000,1649177,1,252,252,12.00,12,7,1.000,12,12.00,0,6,0,6,0,0,6,0,6,0,0,1.00,0.500,0.034,4.335,8.988,0.270,0.000,0.270,46.25,46.25,0,1.000,6,14,53.3,0.095,324,0,8.771,0.000,0.602,178,18,1.000,79,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000400000000000000000000
10000,1649187,916,252,238,16.98,17,7,0.999,19,18.98,0,8,0,11,0,0,8,0,9,0,0,1.00,0.471,0.000,4.247,23.737,0.656,0.656,0.000,42.00,42.00,0,0.971,14,14,36.8,0.000,-1435,1,23.737,0.000,1.000,238,20,1.000,0,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,0022222004442200044420000044000000400000000000000
10000,1649192,1,252,240,4.00,8,7,1.000,34,27.49,0,6,13,15,0,0,0,8,0,0,0,1.00,0.000,0.000,3.204,23.829,0.000,0.000,0.000,0.00,0.00,0,1.000,10,10,21.8,0.000,-33,1,23.829,0.000,1.000,240,14,1.000,0,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,0000330000333300000330000000000000000000000000000
10000,1649193,1,252,252,9.00,9,7,1.000,14,14.00,0,5,0,9,0,0,0,0,9,0,0,1.00,0.000,0.000,0.773,13.019,0.580,0.503,0.077,22.25,22.25,0,1.000,6,14,4.6,0.193,109,0,11.492,0.000,0.570,117,14,1.000,176,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,0000000000000044400004440000440000040000000000000
10000,1649199,919,251,146,46.92,25,5,1.877,25,46.92,0,14,0,11,0,0,14,0,11,0,0,1.00,0.298,2.536,7.808,13.352,4.895,4.332,0.563,10.25,10.25,0,0.584,8,8,25.3,0.806,805,0,0.000,0.000,0.535,0,20,1.000,146,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2222222222244424444244442
10000,1649210,814,251,217,20.90,14,6,1.493,15,22.40,0,7,0,8,0,0,7,0,7,0,0,1.00,0.335,0.348,12.895,7.851,5.799,0.000,5.799,0.00,0.00,0,0.875,11,11,28.3,0.000,-108,2,0.000,7.851,1.000,217,24,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,000022000022000002000002004442044440
10000,1649215,1,251,251,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,9.333,13.232,0.000,0.000,0.000,20.50,20.50,0,1.000,14,14,37.2,0.000,-314,1,13.232,0.000,1.000,251,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1649217,917,251,165,36.93,27,7,1.368,27,36.93,0,17,0,10,0,0,17,0,10,0,0,1.00,0.460,0.000,7.776,2.824,6.334,0.000,6.334,16.25,16.25,0,0.658,14,11,25.0,0.000,-255,2,0.000,2.824,1.000,165,26,0.917,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222222222440002444000444000044000000000000
10000,1649225,1,251,176,32.53,28,7,1.162,28,32.53,0,9,0,19,0,0,9,0,19,0,0,1.00,0.277,0.000,12.923,10.893,0.664,0.000,0.664,0.75,0.75,0,0.701,10,10,21.0,0.000,-105,2,0.000,10.893,1.000,176,32,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222244400244400004440000444000044400004444000
10000,1649235,18,251,251,4.51,4,7,1.127,4,4.51,0,0,0,4,0,0,0,0,4,0,0,1.00,0.000,1.844,10.040,20.080,0.000,0.000,0.000,0.00,0.00,0,1.000,8,8,9.7,0.888,1019,0,0.000,0.000,0.150,0,8,1.000,251,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000044000004400000000000000000
10000,1649236,1,251,251,11.00,11,7,1.000,14,14.00,0,6,0,8,0,0,3,0,8,0,0,1.00,0.273,0.054,12.964,29.373,0.000,0.000,0.000,9.50,9.50,0,1.000,11,11,24.2,0.000,-38,1,29.373,0.000,1.000,251,18,1.000,0,0.1000,0.5000,5.000,7,22.50,0.0000,0.0000,0.000,0.00,2000000200000024400004440000440000040000000000000
10000,1649249,1,251,243,1.91,2,7,0.956,49,46.85,0,0,0,49,0,0,0,0,2,0,0,1.00,0.000,0.000,3.109,20.120,0.000,0.000,0.000,0.25,0.00,0,1.000,11,11,34.1,0.000,-26,1,20.120,0.000,1.000,243,6,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0440000000000000000000000000000000000000000000000
10000,1649250,1,251,251,10.21,10,7,1.021,10,10.21,0,0,0,10,0,0,0,0,10,0,0,1.00,0.000,0.000,2.090,1.681,15.316,0.000,15.316,0.00,0.00,0,1.000,11,11,33.9,0.000,-59,2,0.000,1.681,1.000,251,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4000000400000044000004400000440000040000004000000
10000,1649252,1,251,251,14.00,14,7,1.000,14,14.00,0,5,0,9,0,0,5,0,9,0,0,1.00,0.357,0.000,0.267,14.255,0.000,0.000,0.000,20.25,20.25,0,1.000,6,11,4.4,0.224,36,0,14.255,0.000,0.843,218,20,1.000,49,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000040000000000000
10000,1649253,1,251,251,7.00,7,7,1.000,7,7.00,0,0,0,7,0,0,0,0,7,0,0,1.00,0.000,0.000,0.506,9.813,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,34.6,0.000,-13,1,9.813,0.000,1.000,251,14,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000000000400000044000004444000
10000,1649257,1,251,251,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,11.673,17.650,0.000,0.000,0.000,0.50,0.50,0,1.000,11,11,22.7,0.000,-41,1,17.650,0.000,1.000,251,20,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1649269,916,250,146,46.50,49,7,1.148,49,46.50,0,2,17,30,0,0,2,17,30,0,0,1.00,0.043,3.184,18.980,20.187,0.355,0.346,0.009,2.25,2.25,0,0.587,11,11,38.2,0.000,-168,2,0.000,20.187,1.000,146,28,0.374,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444442444444244444444433444333344433333443333334
10000,1649277,1,250,250,5.63,6,7,0.939,6,5.63,0,0,0,6,0,0,0,0,6,0,0,1.00,0.000,0.000,1.343,8.454,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,24.3,0.000,-30,1,8.454,0.000,1.000,250,12,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000000400000444000044000000000000000000
10000,1649282,1,250,250,12.00,12,7,1.000,12,12.00,0,6,0,6,0,0,6,0,6,0,0,1.00,0.500,2.710,10.487,15.674,0.000,0.000,0.000,15.00,15.00,0,1.000,11,11,38.1,0.000,-44,1,15.674,0.000,1.000,250,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000400000000000000000000
10000,1649291,1,250,250,12.00,12,7,1.000,12,12.00,0,6,0,6,0,0,6,0,6,0,0,1.00,0.500,0.000,4.191,11.172,0.000,0.000,0.000,46.25,46.25,0,1.000,14,11,32.7,0.000,-717,1,11.172,0.000,1.000,250,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000400000000000000000000
10000,1649296,922,250,143,48.57,28,7,1.735,28,48.57,0,26,0,2,0,0,26,0,2,0,0,1.00,0.535,5.778,12.584,1.658,31.008,30.521,0.486,27.00,27.00,0,0.574,14,7,36.7,0.000,-766,2,0.000,1.658,1.000,143,36,1.000,7,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2222222222222222202222200002200000220000040000004
10000,1649302,1,250,250,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,8.565,15.852,4.797,4.797,0.000,3.25,3.25,0,1.000,11,11,33.9,0.000,-22,1,15.852,0.000,1.000,250,20,1.000,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1649303,1,250,174,32.86,34,8,0.967,34,32.86,0,0,0,34,0,0,0,0,34,0,0,1.00,0.000,0.000,1.363,22.980,0.000,0.000,0.000,0.00,0.00,0,0.698,11,11,37.6,0.000,-5,1,22.980,0.000,1.000,174,26,0.591,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,4444400044444000444400004444000044440000444400004444000044440000
10000,1649311,1,250,250,10.00,10,7,1.000,14,14.00,0,5,0,9,0,0,1,0,9,0,0,1.00,0.100,1.792,9.379,27.000,3.582,0.000,3.582,19.00,19.00,0,1.000,7,14,8.8,0.967,95,0,6.385,0.000,0.810,108,16,1.000,147,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000000020000044400004440000440000040000000000000
10000,1649313,916,250,121,67.33,64,8,1.052,64,67.33,0,5,0,59,0,0,5,0,59,0,0,1.00,0.074,0.000,6.548,14.020,2.546,0.000,2.546,0.00,0.00,0,0.487,11,11,18.1,0.000,-27,2,0.000,14.020,1.000,121,32,0.395,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4444442244444422444444424444444444444444444444444444444444444444
10000,1649317,1,250,227,19.38,21,8,1.020,21,19.38,0,5,4,12,0,0,5,4,12,0,0,1.00,0.258,0.000,3.697,8.541,0.002,0.000,0.002,0.00,0.00,0,0.909,10,10,15.6,0.000,-139,2,0.000,8.541,1.000,227,26,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2233300022300000244000004444000044400000440000004000000000000000
10000,1649325,916,250,228,15.38,15,7,1.025,19,19.48,0,6,0,13,0,0,3,0,12,0,0,1.00,0.195,0.000,8.534,13.745,0.181,0.000,0.181,7.50,7.50,0,1.000,11,11,30.1,0.000,-33,2,0.000,13.745,1.000,228,22,1.000,167,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0444000004422200044440000044000000400000000000000
10000,1649326,1,250,248,14.27,15,8,0.984,23,22.14,0,8,1,14,0,0,0,1,14,0,0,1.00,0.000,0.000,9.470,26.846,0.000,0.000,0.000,2.25,2.25,0,1.000,11,11,29.1,0.000,-27,1,26.846,0.000,1.000,248,18,1.000,161,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,0000000000000000004000000440000044400000444000004440000044300000
10000,1649329,814,250,138,52.14,49,7,1.064,49,52.14,0,2,0,47,0,0,2,0,47,0,0,1.00,0.038,1.290,17.940,14.144,5.933,0.000,5.933,0.00,0.00,0,0.554,7,7,5.9,0.625,464,0,0.000,0.000,0.350,0,28,1.000,138,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4444442444444244444444444444444444444444444444444
10000,1649330,1,250,250,13.00,13,7,1.000,14,14.00,0,6,0,8,0,0,5,0,8,0,0,1.00,0.385,0.000,2.282,13.872,3.141,3.141,0.000,7.75,7.75,0,1.000,11,11,38.2,0.000,-121,1,13.872,0.000,1.000,250,18,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2200000220000024400004440000440000040000000000000
10000,1649332,1,250,250,9.56,9,7,1.062,9,9.56,0,0,0,9,0,0,0,0,9,0,0,1.00,0.000,0.000,5.032,6.161,0.249,0.000,0.249,0.00,0.00,0,1.000,14,14,31.6,0.000,-405,2,0.000,6.161,1.000,250,14,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4400000440000044000004400000400000000000000000000
10000,1649333,916,250,250,12.63,12,7,1.053,12,12.63,0,4,0,8,0,0,4,0,8,0,0,1.00,0.317,0.000,8.155,9.703,1.380,0.219,1.161,0.00,0.00,0,1.000,11,11,19.0,0.000,-15,2,0.000,9.703,1.000,250,24,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444222440000240000004000000000000000000000000000
10000,1649341,1,249,187,27.58,27,9,1.021,28,28.60,0,0,0,28,0,0,0,0,27,0,0,1.00,0.000,0.000,15.533,24.826,5.948,0.000,5.948,0.00,0.00,0,0.762,11,11,28.9,0.000,-34,2,0.000,24.826,1.000,187,24,0.271,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,044400000444400000444400000444400000444400000444000000444000000440000000000000000
10000,1649358,932,249,153,42.30,25,5,1.692,25,42.30,0,21,0,4,0,0,21,0,4,0,0,1.00,0.496,0.000,10.688,6.668,22.468,21.192,1.276,20.00,20.00,0,0.615,11,11,36.4,0.000,-68,2,0.000,6.668,1.000,153,20,0.862,12,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2222222222222222242224442
10000,1649365,1,249,249,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.528,3.789,11.675,0.017,0.000,0.017,35.00,35.00,0,1.000,6,11,16.0,0.122,102,0,5.560,0.000,0.006,37,20,1.000,221,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1649382,916,249,200,22.99,23,7,1.000,26,25.99,0,9,0,17,0,0,6,0,17,0,0,1.00,0.261,0.000,0.380,16.622,0.012,0.000,0.012,7.25,7.25,0,0.834,5,11,34.7,1.000,15,0,16.622,0.000,0.964,78,34,1.000,189,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,4444220444222044000204000044000000400000440000044
10000,1649387,1,249,249,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.145,4.966,17.688,0.000,0.000,0.000,14.75,14.75,0,1.000,14,14,34.3,0.000,-943,1,17.688,0.000,1.000,249,20,1.000,0,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1649389,1,249,206,21.19,22,7,0.963,26,25.04,0,3,0,23,0,0,0,0,22,0,0,1.00,0.000,0.000,4.152,12.166,0.000,0.000,0.000,4.25,4.25,0,0.869,14,14,33.0,0.000,-368,1,12.166,0.000,1.000,206,20,0.702,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000044400044440004444000444400044440004440000
10000,1649392,1,249,249,7.00,7,7,1.000,7,7.00,0,0,0,7,0,0,0,0,7,0,0,1.00,0.000,0.023,11.454,15.516,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,34.6,0.000,-23,1,15.516,0.000,1.000,249,14,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000000000400000044000004444000
10000,1649414,904,248,132,55.83,36,6,1.551,36,55.83,0,27,0,9,0,0,27,0,9,0,0,1.00,0.484,0.000,2.521,3.251,23.465,21.997,1.468,23.25,23.25,0,0.535,6,11,8.7,0.136,57,0,0.000,3.167,0.835,64,24,1.000,75,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,222222222222222222222222444422444442
10000,1649415,924,248,143,47.74,25,5,1.836,25,47.74,1,15,0,9,0,1,15,0,9,0,0,1.00,0.314,2.274,6.606,2.119,8.355,8.130,0.225,17.25,17.25,0,0.579,7,7,13.8,0.736,472,0,0.000,0.000,0.452,0,20,1.000,143,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222221224444244444
10000,1649416,1,248,248,11.24,11,7,1.022,13,13.29,0,5,0,8,0,0,3,0,8,0,0,1.00,0.267,0.728,10.557,13.256,2.813,0.000,2.813,26.00,26.00,0,1.000,11,11,24.6,0.000,-116,2,0.000,13.256,1.000,248,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0020000220000044400004440000440000000000000000000
10000,1649417,323,248,109,81.33,50,11,1.627,50,81.33,0,1,0,49,0,0,1,0,49,0,0,1.00,0.012,3.345,14.388,29.889,8.156,0.353,7.803,0.00,0.00,0,0.444,14,14,31.4,0.000,-241,2,0.000,29.889,1.000,109,38,0.738,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2444444400044444444400444444444404444444444044440000400444000000004440000000044000000000000000000000000000000000000000000
10000,1649421,1,248,227,6.57,6,7,1.095,20,20.81,0,14,2,4,0,0,4,0,2,0,0,1.00,0.609,0.000,0.313,4.625,3.021,1.557,1.464,4.00,10.50,0,1.000,11,14,37.0,0.000,-147,2,0.000,4.625,1.000,227,12,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2000000220000024000004000000000000000000000000000
10000,1649424,18,248,157,39.66,37,7,1.072,37,39.66,0,18,0,19,0,0,18,0,19,0,0,1.00,0.454,0.000,6.073,17.874,29.862,28.997,0.865,18.00,18.00,0,0.635,14,14,26.9,0.000,-565,2,0.000,17.874,1.000,157,36,0.938,0,0.1000,0.5000,5.000,8,22.50,0.0000,0.0000,0.000,0.00,2222222222222244400224444002444400244440004444000
10000,1649426,858,248,174,5.44,3,5,1.812,25,45.30,0,17,0,8,0,0,3,0,0,0,0,1.00,0.552,0.000,1.036,14.263,0.017,0.000,0.017,0.00,0.00,0,1.000,8,8,18.0,0.906,1552,0,0.000,0.000,0.051,0,8,1.000,174,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0002000020000200000000000
10000,1649428,1,248,159,38.47,48,8,1.069,48,38.47,0,0,24,24,0,0,0,24,24,0,0,1.00,0.000,0.000,7.836,19.266,0.000,0.000,0.000,0.00,0.00,0,0.645,11,11,18.1,0.000,-21,2,0.000,19.266,1.000,159,42,0.410,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,3333333333333333444443334444400344440003444400034440000344400003
10000,1649439,1,248,248,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,5.488,8.477,0.000,0.000,0.000,0.25,0.25,0,1.000,11,11,38.0,0.000,-96,1,8.477,0.000,1.000,248,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1649448,1,248,248,14.00,14,7,1.000,14,14.00,0,5,0,9,0,0,5,0,9,0,0,1.00,0.357,0.000,2.386,18.802,0.000,0.000,0.000,9.00,9.00,0,1.000,11,11,31.6,0.000,-194,1,18.802,0.000,1.000,248,20,1.000,90,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000040000000000000
10000,1649449,323,248,109,82.32,50,9,1.646,50,82.32,0,21,0,29,0,0,21,0,29,0,0,1.00,0.255,0.000,4.544,11.906,0.000,0.000,0.000,3.00,3.00,0,0.441,14,14,33.5,0.000,-457,2,0.000,11.906,1.000,109,52,0.908,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,222222222222222222224440002444000000444000000444000000444000000444400004444444444
10000,1649453,1,248,248,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,6.457,9.744,0.000,0.000,0.000,14.50,14.50,0,1.000,14,14,29.6,0.000,-571,1,9.744,0.000,1.000,248,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1649469,1,248,212,21.83,22,8,0.992,22,21.83,0,0,0,22,0,0,0,0,22,0,0,1.00,0.000,0.000,0.295,24.780,1.763,1.763,0.000,0.00,0.00,0,0.856,11,11,29.2,0.000,-18,1,24.780,0.000,1.000,212,22,1.000,0,0.1000,0.5000,5.000,6,22.50,0.0000,0.0000,0.000,0.00,4440000044400000444400004444000044400000444000004400000000000000
10000,1649470,1,248,248,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,1.910,10.329,0.000,0.000,0.000,5.50,5.50,0,1.000,11,11,34.0,0.000,-4,1,10.329,0.000,1.000,248,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1649471,856,248,171,24.68,16,8,1.543,30,46.28,0,28,0,2,0,0,15,0,1,0,0,1.00,0.608,0.000,1.736,0.766,21.411,21.051,0.359,19.50,19.50,0,0.805,14,11,27.9,0.000,-280,2,0.000,0.766,1.000,171,26,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000002200000222222222220000022000000040000000000000000000000000
10000,1649473,919,248,146,46.09,25,5,1.844,25,46.09,0,17,0,8,0,0,17,0,8,0,0,1.00,0.369,0.000,4.424,0.071,10.301,9.859,0.442,17.00,17.00,0,0.589,7,8,81.0,0.104,260,0,0.000,0.000,0.816,0,20,1.000,146,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2222222222244422444224422
10000,1649475,1,247,204,23.35,23,7,1.015,23,23.35,0,6,0,17,0,0,6,0,17,0,0,1.00,0.257,0.000,12.746,3.244,8.869,0.000,8.869,0.00,0.00,0,0.828,11,11,37.7,0.000,-68,2,0.000,3.244,1.000,204,22,0.320,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000224000024440004444000444400044400004400000
10000,1649476,1,247,183,29.01,29,8,1.000,29,29.01,0,12,0,17,0,0,12,0,17,0,0,1.00,0.414,0.000,9.496,22.857,0.104,0.000,0.104,31.75,31.75,0,0.743,4,14,-9.4,0.403,189,0,0.000,22.857,0.902,137,26,1.000,67,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,2222200022220000224400002444000044440000444000004440000044000000
10000,1649478,886,247,157,8.55,5,5,1.711,25,42.77,0,14,0,11,0,0,4,0,1,0,0,1.00,0.468,0.000,0.209,4.462,4.017,3.733,0.283,0.00,0.00,0,1.000,10,10,6.3,0.000,-86,2,0.000,4.462,1.000,157,12,0.610,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000200002000020000200004
10000,1649485,861,247,159,38.14,23,5,1.658,23,38.14,0,17,0,6,0,0,17,0,6,0,0,1.00,0.446,4.141,12.402,5.689,26.825,24.865,1.960,21.50,21.50,0,0.648,11,7,35.6,0.000,-5,2,0.000,0.681,1.000,27,26,1.000,152,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2222222222202220442244442
10000,1649486,1,247,247,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,2.053,4.907,13.863,0.000,0.000,0.000,40.25,40.25,0,1.000,11,14,22.5,0.000,-83,1,13.863,0.000,1.000,247,20,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1649491,323,247,125,52.69,32,9,1.647,38,62.57,0,20,0,18,0,0,14,0,18,0,0,1.00,0.266,0.000,1.049,2.638,11.799,9.817,1.982,9.75,9.75,0,0.551,11,11,32.7,0.000,-113,2,0.000,2.638,1.000,125,38,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,222200000222222220244440002444000000444000000440000000440000000440000000440000000
10000,1649496,1,247,247,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,8.593,19.386,0.000,0.000,0.000,1.75,1.75,0,1.000,11,11,31.4,0.000,-108,1,19.386,0.000,1.000,247,20,1.000,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1649506,1,247,247,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,2.587,14.326,28.702,6.278,6.278,0.000,25.75,25.75,0,1.000,10,10,21.4,0.000,-5,1,28.702,0.000,1.000,247,18,1.000,0,0.1000,0.5000,5.000,6,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
